score,id,name,status,link,urlname,description,created,city,untranslated_city,country,localized_country_name,localized_location,state,join_mode,visibility,lat,lon,members,organizer_id,organizer_name,organizer_bio,timezone,category_id,category_name
1.0,16889642,Bangkok Golf Meetup,active,https://www.meetup.com/Bangkok-Golf-Meetup/,Bangkok-Golf-Meetup,<p>This group is for people who play golf - everyone welcome at any level. Great players / weekend warriors / seniors / juniors / raw beginners - everyone welcome! The objective is to create get-togethers for like-minded people who enjoy their golf and maybe a sociable beverage afterwards!</p>,1410254692,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,397,168318832,Les,,Asia/Bangkok,32,Sports & Recreation
1.0,32454179,"โยนโบว์ลิ่ง + ดูหนัง, ボウリング + 映画",active,https://www.meetup.com/%E0%B9%84%E0%B8%9B%E0%B8%94%E0%B8%B9%E0%B8%AB%E0%B8%99%E0%B8%B1%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%96%E0%B8%AD%E0%B8%B0/,ไปดูหนังกันเถอะ,"<p>โยนโบว์ลิ่ง + ดูหนัง, Bowling + Movie, ボウリング + 映画</p>
<p>หาอะไรทำ พูดคุย กินข้าว&nbsp;</p>
<p><span>Area: Central Ladprao, Kasetsart University, Major Ratchayothin, The Mall Ngamwongwan</span></p>
<p>Just bored! Speaking Thai, English, Japanese (あまり)</p>",1563837897,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,28,238159442,Eittipat.K,,Asia/Bangkok,31,Socializing
1.0,18487513,Crush Your Insecurity - Life Coaching in Bangkok,active,https://www.meetup.com/Life-Coaching-in-Bangkok/,Life-Coaching-in-Bangkok,"<p><span>If there is something you want that you don't yet have (whether it is a change, an income, a house, a business, or a relationship), a coaching conversation&nbsp;will help you realize what is the real reason you don't already have it. Usually, it's not the same reason you've been telling yourself in your head. There're always hidden self-limiting beliefs that you've&nbsp;been protecting, which has stopped you from being, doing, and having what you really want.</span></p>
<p>A coaching conversation starts with something you want that you don't yet have in your life and ends with your action steps to be on the other side as soon as possible. Meanwhile, helping you clear up your own negative voices in your head that have been stopping you from being who you're meant to be for so many years. No topic is too small or too silly for a coaching conversation because if you want it, you deserve to have it.</p>
<p>The life coaching conversation technique can only be done by those with an extensive training because without a proper training&nbsp;and the right inner work that the coach practices herself day in and day out, a client could come out of the session feeling belittled and undeserving of what they want, having been heavily affected by the coach's own insecurity.</p>
<p>A good coach holds the client ""a space to create"" where the client is not put down by what's possible and what's not but to be given a place to explore all the steps needed to live out their vision board.</p>",1425885629,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,1923,170998632,Layla,"I help clients discover their self-limiting beliefs and delete them out of their systems in order to show up in life in a bigger way feeling deserving of everything they want, whether it’s a house, a business, or a relationship.",Asia/Bangkok,14,Health & Wellbeing
1.0,27343327,Become a Better Investor,active,https://www.meetup.com/investment-valuation-master-class/,investment-valuation-master-class,"<p><span>Become a Better Investor –&nbsp;<a href=""https://l.facebook.com/l.php?u=http%3A%2F%2Fbecomeabetterinvestor.net%2F&amp;h=ATM2_TyJ8phMhYFlA1iN7UdFVTKHeSLwOpUxm8YiNnTH4HmS44s8mKGCNBwEP2pPrWpRYr6nrqoiiB2s-OeCWKoAEx1is-b8hlZUqX57C2dqDejJOtShrcygDnE3VqxBQgWk"">becomeabetterinvestor.net</a>&nbsp;– is run by investors for investors and was founded by the team behind A. Stotz Investment Research (ASIR). At ASIR we live by a motto to ""Never stop learning"" and we want to share this learning about investments with you.</span>&nbsp;</p>
<p><span>We have variety of event, podcast and workshop for our member to join</span></p>
<p><span><b>- Free webinar </b>every Wednesday 5.00pm-6.00pm (Bangkok time),&nbsp;come to learn about beta and valuation&nbsp;with us!&nbsp;</span></p>
<p><span>Link to join :&nbsp;<a href=""https://bit.ly/2OEfkDS"">https://bit.ly/2OEfkDS</a></span></p>
<p><b>- My Worst Investment Ever Podcast </b>Relevant to all, everyone can take something home from this.</p>
<p>ITunes :&nbsp;<a href=""https://itunes.apple.com/podcast/my-worst-investment-ever-podcast/id1416554991?mt=2"">https://itunes.apple.com/podcast/my-worst-investment-ever-podcast/id1416554991?mt=2</a>&nbsp;</p>
<p>Stitcher (on your computer) : <a href=""https://www.stitcher.com/podcast/andrew-stotz/my-worst-investment-ever"">https://www.stitcher.com/podcast/andrew-stotz/my-worst-investment-ever</a> <br></p>
<p><b>-&nbsp;9 Valuation Mistakes and How to Avoid Them</b> - Free public seminar,Learn the nine most common valuation mistakes and how to avoid them, including best practices for forecasting revenue, expenses, and valuation assumptions.</p>
<p><b>-&nbsp;Career Consultation with Dr.Andrew Stotz&nbsp; </b>Informal Q+A session designed for anyone that wants to create a personalized plan for success in the world of finance, including undergraduates, graduate students, and early-career finance professionals.</p>
<p><b>- Valuation Master Class Live in Bangkok&nbsp; </b>isThailand's leading valuation training workshop for professional financial analysts and investors.&nbsp;The workshop uses practical exercises and case studies to help you build your professional skills. Attendees will gain valuable experience that will give them the edge they need to become valuation experts in their organizations. <br></p>
<p>Our speaker Andrew Stotz, Ph.D., CFA, an award-winning stock market analyst who had 20 years on the clock at investment banks before starting A. Stotz Investment Research; a stock selection and fund advisory firm in Asia. He served two terms as the CFA Society Thailand President.&nbsp;</p>
<p>Need more&nbsp; information please do not hesitate to DM or email kay@astotz.com ,<span>@andrewstotzpage</span></p>
<p> <br></p>",1517474636,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,692,245628630,Kay Taisika,,Asia/Bangkok,2,Career & Business
1.0,18825671,BIGx,active,https://www.meetup.com/hashtagBIG/,hashtagBIG,"<p>Lets face it, business networking can be boring. Countless times we’ve spent attending events that we really didn’t want to go to in the first place.&nbsp;</p>
<p><span>Our mission is to disrupt business networking by redefining the way we interact. Let’s put the purpose back into networking by taking a no nonsense approach in creating meaningful connections with one another.&nbsp;</span></p>
<p><span>Welcome to BIGx No Nonsense Networking.&nbsp;</span></p>
<p><span>With every event we create you will always find:&nbsp;</span></p>
<p>•&nbsp;<span>Value for money&nbsp;</span></p>
<p><span>•&nbsp;VIP level service&nbsp;</span></p>
<p><span>•&nbsp;A comfortable and relaxed environment to make you feel your out with your friends than meeting with strangers Join us in creating a new networking revolution&nbsp;</span></p>
<p><span>see you at BIGx.</span> <br></p>",1439369621,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,543,189849862,Prompairoj Ken Jayaphorn,,Asia/Bangkok,6,Education & Learning
1.0,20340849,Latin Every Wednesdays,active,https://www.meetup.com/Latino-Salsa-Night/,Latino-Salsa-Night,"<p>Everyone looking to enjoy some speciality cocktails, sexy Latino music and some weekday letting loose&lt;/p&gt; <br>Great way to meet people with similar interests and love of music and dancing&lt;/p&gt; <br>Great Margarita specials&lt;/p&gt;</p>",1471865570,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,1487,211324047,Base Bar Soi 18,"New bar in town

Live Sports and Great Music

Craft beers and specialty cocktails 

Specials events and parties

BBQ and Thai snacks served",Asia/Bangkok,5,Dancing
1.0,18957456,InterniGo,active,https://www.meetup.com/Internships-exchange-students-Thailand/,Internships-exchange-students-Thailand,"<p><b>Are you doing an internship or exchange program in Thailand?&nbsp;</b> <br></p>
<p><span>It can be daunting, lonely and a massive cultural shock when you first arrive.&nbsp;</span><span>We are on a mission to make your&nbsp;</span><span>internship</span><span>/exchange program be one of the most memorable experiences of your life.&nbsp;</span> <br></p>
<p><span>Join our new group to meet other like minded people living abroad in the land of smiles.&nbsp;</span><span>This group is designed to help you make friends, share experiences and have fun at our monthly social events.&nbsp;</span></p>
<p>You are more than welcome to invite your friends to our events. But please note: We have 2 rules for the group. &nbsp;</p>
<p><b>Rule number 1:</b> Enjoy the experience. (That includes the ups and the downs)</p>
<p><b>Rule number 2.</b> Follow rule number 1.</p>
<p><span>We welcome your ideas for monthly social events. For upcoming events we have the following ideas:&nbsp;</span></p>
<p>•&nbsp;<span>Zip Lining</span></p>
<p>•&nbsp;<span>Pub crawl</span></p>
<p>• Day at the beach</p>
<p><span>• River cruise</span></p>
<p>• Weekend market<span> <br></span></p>
<p>• Movie night <br></p>
<p>• Cooking class <br></p>
<p>• Trip to the Tiger Temple <br></p>
<p>• Camping at Khao Yai National Park <br></p>
<p>• White Water Rafting <br></p>
<p>• Temple Tour</p>
<p>This is your group. Your suggestions are more than welcome so we can plan our future events.&nbsp;</p>
<p><span><b>Internested in an internship in Asia.</b> Click on this link:&nbsp;<a>AIP Internship Program</a></span></p>
<p><span><b>Want to speak like a native Thai?</b> Click on this link:&nbsp;</span></p>
<p><b>About us:&nbsp;</b></p>
<p><span>""<i>AIP was created with the sole purpose of providing meaningful internship placements to international students. We believe in giving young and talented individuals the opportunity to develop their skills in a working environment which better prepares them in becoming tomorrow's leaders.</i>""</span> <br></p>
<p><span>Check out our video:&nbsp;</span></p>",1442940025,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,2818,189849862,Prompairoj Ken Jayaphorn,,Asia/Bangkok,31,Socializing
1.0,19239668,esencia gay y no gay  latina y extranjeros,active,https://www.meetup.com/esencia-gay-y-no-gay-latina-y-extranjeros/,esencia-gay-y-no-gay-latina-y-extranjeros,"grupo para vivir momentos al estilo latino para gay y no gay, vida amigable y alegre ",1451103905,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,46,10522645,fernando,,Asia/Bangkok,12,LGBT
1.0,19876830,Theatre Lovers in Bangkok,active,https://www.meetup.com/Theatre-Lovers-in-Bangkok/,Theatre-Lovers-in-Bangkok,"<p>Love live theatre? Want to get involved? Whether your interest is in attending plays, getting involved in back-of-house production, or just meeting new people in a fun, informal setting - no experience is necessary. This group is hosted by Bangkok Community Theatre - a volunteer, not-for-profit group that puts on 3-4 English language performances per year.&nbsp;<span>We hold monthly social events, so come along and have some fun!</span></p>",1461497274,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,888,31573552,Bonnie Zellerbach,,Asia/Bangkok,1,Arts & Culture
1.0,31379056,Bangkok Family Support and Kid Playground,active,https://www.meetup.com/Bangkok-Family-Support-and-Kid-Playground/,Bangkok-Family-Support-and-Kid-Playground,"<p>Bangkok Family Support and Kid Playground by The Best Beginning is the BEST place to meet other parents, parents-to-be, and kids!</p> 
<p>If you´re looking for...<br>- Activities to do during pregnancy and after giving birth<br>- Activities for kids from 0 month - 3 years old</p> 
<p>We are here to support you and your family!</p> 
<p>Join us for fun activities and beneficial classes/workshops/talk sessions for families organized every week!</p> 
<p>Examples of our events:</p> 
<p>- Prenatal: Childbirth Preparation, Yoga, Belly Dance<br>- Postnatal: Breastfeeding Support Group, Yoga, Lactation Consultation, Talk Sessions<br>- Activities for Kids (Music, Art &amp; Sensory, Gym, Baby Massage)</p> 
<p>We are conveniently located at B2 Floor, Interchange 21 Building, Sukhumvit Road<br>(BTS Asoke/MRT Sukhumvit- Opposite of Terminal 21 Shopping Mall and Exchange Building)</p> 
<p>Facebook: The Best Beginning<br>Website: www.thebestbeginning.com<br>Contact Number/Whatsapp: +66846189325<br>Line@: @thebestbeginning</p> 
<p>Hope to welcome you soon at The Best Beginning!</p>",1552474446,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,51,276314667,The Best Beginning,,Asia/Bangkok,25,Parents & Family
1.0,31408763,Bangkok VueJS and ColdBox MVC (CFML) Developers Group,active,https://www.meetup.com/Bangkok-AWS-and-ColdBox-MVC-CFML-developers-group/,Bangkok-AWS-and-ColdBox-MVC-CFML-developers-group,"<p>This group is targeting students, developers, freelancers and corporate power users who are keen to learn about modern CFML (ColdFusion) technology. The ColdFusion platform has come a long way since the 1990's. Deeply anchored in Java, CFML is today a modern open source ColdFusion technology stack. Our company, Connectrust, is based in Singapore and organise training and workshops around CFML and JavaScript throughout South East Asia, under Aquarius Logics, its technology arm.&nbsp;<br><br>Our technology focus is on Coldbox, an open source MVC framework for ColdFusion (CFML), fully supported by Ortus Solutions, a company based in Houston, TX (USA), and a vibrant community of developers in the US and in Europe. We see a great opportunity to develop partnerships by promoting this technology in South East Asia. Coldbox provides a development standard for working in team environments and a modular architecture that leverages open source Lucee and Adobe Coldfusion Java engines. It integrates with modern Javascript front-ends such as Vue.js either via APIs or directly within the ColdBox framework, while the Lucee CFML engine allows relational databases such as MySQL and document databases such as MongoDB to co-exist on the server side.</p>
<p>Look up our Facebook page for the latest news:&nbsp;<a href=""https://www.facebook.com/aqualogics"">https://www.facebook.com/aqualogics</a>&nbsp;</p>
<p><br></p>",1552812090,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,122,139402372,Philippe Sambor,"Managing partner at Aquarius Logics in Singapore. We design solutions and provide software development services using Vue.js on the front-end and Coldbox MVC on open source Lucee CFML engine (Java), on the server.",Asia/Bangkok,34,Tech
1.0,598740,The Bangkok Libertarian Party Meetup Group,active,https://www.meetup.com/LibertariansAbroadBangkok/,LibertariansAbroadBangkok,"Meet Libertarians near you! Come to a local Libertarian Party Meetup to share your opinions on today's political climate and issues and learn how you can contribute to America's political future. Everyone interested in Libertarianism is welcome!

As Libertarians, we seek a world of liberty; a world in which all individuals are sovereign over their own lives and no one is forced to sacrifice his or her values for the benefit of others.

We believe that respect for individual rights is the essential precondition for a free and prosperous world, that force and fraud must be banished from human relationships, and that only through freedom can peace and prosperity be realized.

Consequently, we defend each person's right to engage in any activity that is peaceful and honest, and welcome the diversity that freedom brings. The world we seek to build is one where individuals are free to follow their own dreams in their own ways, without interference from government or any authoritarian power.

We have set forth our basic principles and enumerated various policy stands derived from those principles.

These specific policies are not our goal, however. Our goal is nothing more nor less than a world set free in our lifetime, and it is to this end that we take these stands.",1186019341,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,380,1769696,Gary Dale Cearley,,Asia/Bangkok,13,Movements & Politics
1.0,16221162,8-bit Bangkok,active,https://www.meetup.com/8-bit-Bangkok/,8-bit-Bangkok,"<p>Calling all geeks, remember being a kid going to your best friend's house and playing Megadrive was the best way you could spend your time after school? Well then 8-bit Bangkok is for you!</p>
<p><span>With a focus on retro video game consoles: Super Nintendo, Megadrive, Mastersystem, NES, Atari, Playstation etc. This is the place for Super Mario meetups, Street Fight II tournaments, Mario Kart Play Offs, Megadrive afternoons and Sonic Vs Mario.</span><br>

</p>
<p>We will meet up once a month at Jam Cafe, near Surasuk BTS.</p>",1407324197,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,1434,155666342,Dhyan Ho,,Asia/Bangkok,11,Games
1.0,21274473,Bangkok Wellbeing Meetup,active,https://www.meetup.com/Bangkok-Wellbeing-Meetup/,Bangkok-Wellbeing-Meetup,"<p><span>We are a mixed group of practitioners &amp; teachers from different cultures offering a variety of holistic healing classes, workshops, shares, courses &amp; private sessions incl. but not limited to: Kundalini &amp; Kids Yoga, Meditation, Hypnosis, Reiki, Sound Healing, Passion Map, Craniosacral Therapy, Shamanic Journeys, BodyTalk, Sacred Dance &amp; Drum Circles, Tarot &amp; many others. Join us for a new experience or to share your expertise with us! We offer 2 spacious venues available for rent for you to host your own Meet-Up - Sathorn Healing Studio and Lotus Reiki &amp; Yoga in the Old Town. Contact us anytime :)</span> <br></p>",1480049551,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,742,215807737,Melanie Giles-Clapp,,Asia/Bangkok,14,Health & Wellbeing
1.0,26184713,Movie Night at Dice! Cafe (Ari),active,https://www.meetup.com/Movie-Night-at-Dice-Cafe-Ari/,Movie-Night-at-Dice-Cafe-Ari,"<p>Join us at Dice! Cafe for our bi-weekly movie nights. We select the films from members suggestions. It can be anything from cheesy 80s movies, to the classics or documentaries.</p>",1507387411,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,1056,234104042,Allan Torp Jensen,,Asia/Bangkok,20,Movies & Film
1.0,27097863,Public Speaking Meetup @ Empower Toastmasters Club,active,https://www.meetup.com/Public-Speaking-Meetup-Empower-Toastmasters-Club/,Public-Speaking-Meetup-Empower-Toastmasters-Club,"<p>Lose your fear of public speaking. Gain skills that help you overcome the fear and develop your personal best version of speaking to an audience. Pick up invaluable leadership and collaboration skills along the way. Do this in the safe yet professional environment of a toastmasters club that is completely member driven. We follow the educational curriculum and structure developed by Toastmasters International (TI). TI Toastmasters is a non-profit organization that originated in the USA in 1924 and currently has 16,400 clubs across 141 countries. More than three million men and women have benefited from the organization’s communication and leadership programs.</p>
<p>Empower Toastmasters Club meets on the first three Wednesdays from 1215 to 1345 at room # 403, Alliance Francaise, Wireless Road. Guests are welcome to join any meeting and&nbsp;can join as many times they like before deciding about membership. Participation is complimentary for first time guests and we request a contribution of 100 baht for subsequent visits.</p>
<p>Join our LINE group by clicking <a href=""http://line.me/ti/g/Cc5Y_UFZHE"" class=""linkified"">http://line.me/ti/g/q8iSb74pbC</a>.&nbsp;Its the best way to stay updated about our upcoming meetings/special events and to view/confirm complete attendance.</p>",1515477042,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,approval,public,13.73,100.5,397,84929972,Megha,,Asia/Bangkok,6,Education & Learning
1.0,27810166,ESL Teachers in Thailand,active,https://www.meetup.com/ESL-Teachers-in-Thailand/,ESL-Teachers-in-Thailand,"<p>People who are a part of the teaching community in Thailand are welcomed to join the group. Meet up, explore new opportunities in Thailand and help each other grow and prosper.&nbsp;</p>
<p>Good vibes!</p>",1520890764,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,837,182667473,Deepak Parihar,,Asia/Bangkok,16,Language & Ethnic Identity
1.0,10272632,"""Timeless Classics"" Book Club Bangkok",active,https://www.meetup.com/Vintage-Books-Meetup/,Vintage-Books-Meetup,"<p>Meet fellow book lovers who want to read and discuss great literature. &nbsp;Since we will meet once a month only, the books that we discuss should be ones that have been around for a while and that we know are good and have a lasting value. Therefore the main criterion for our selection is that books ""have stood the test of time"", and after a couple of name changes for our group I think that the new name Timeless Classics expresses best what we have in mind. All members are invited to send me suggestions for books to discuss, that I will put on my ever growing list. Every month I take three books from the list and put them up for a vote for the following month.&nbsp;</p>",1379263063,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,approval,public,13.73,100.5,188,96209022,Joan Fleuren,,Asia/Bangkok,18,Book Clubs
1.0,30664789,Data Council Bangkok Data Engineering & Science,active,https://www.meetup.com/DataCouncil-AI-Bangkok-Data-Engineering-Science/,DataCouncil-AI-Bangkok-Data-Engineering-Science,"<p>Data Council Bangkok Data Engineering &amp; Science hosts events where lead engineers &amp; data scientists from pre-screened companies present talks on their projects for the benefit of the data community. Bangkok based companies are doing amazing things with data and we've created this event to help them showcase their work and help other engineers level up.</p>
<p><b>What you'll gain from this group:</b></p>
<p>• A better understanding of the best OS tools to use in building your own data infrastructure (pipelines, platforms, storage options, etc.)</p>
<p>•&nbsp;Real-world examples from top technical companies explaining the data platforms their engineers are building</p>
<p>• Applied data science talks that explain the minimum level of algorithmic understanding engineers should have to work better with their data science counterparts, or to become a Machine Learning Engineer-unicorn themselves</p>
<p>•&nbsp;Highly technical conversations with other attendees, and announcements of the best data events and opportunities in the Bangkok area</p>
<p>This group is an independently organized Data Council group and is sponsored by Data Council (<a href=""https://www.datacouncil.ai/"">https://www.datacouncil.ai</a>).</p>
<p><b>Other DataCouncil.ai Local Meetups can be found here:</b></p>
<p><a href=""https://www.datacouncil.ai/community"" class=""linkified"">https://www.datacouncil.ai/community</a></p>
<p><a href=""https://www.meetup.com/DataCouncil-AI-Zurich-Data-Engineering-Science/""></a></p>",1544182887,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,534,73281322,Kan Ouivirach,,Asia/Bangkok,34,Tech
1.0,19843023,The First Thai Toastmasters Club,active,https://www.meetup.com/The-First-Thai-Toastmasters-Club/,The-First-Thai-Toastmasters-Club,"<p>Toastmasters เป็นสถานที่ที่คุณสามารถฝึกการสื่อสารได้อย่างมั่นใจและปราศจากความกดดัน ที่สโมสรเราคุณจะได้เรียนรู้เทคนิคการพูดและการเป็นผู้นำที่สามารถนำไปใช้ได้ตลอดชีวิต</p>
<p>ยินดีต้อนรับสู่ The First Thai Toastmaster Club</p>
<p>มาร่วมสนุกในการประชุม TM ได้ทุกวันพุธที่ 1,3 และ 5 ของทุกเดือน ตั้งแต่เวลา 1...</p>
<p>9:00-21:00 น. ถ้าอยากมาทานข้าวด้วยกัน สามารถมาได้ตอน 18:30 น. ที่มหาวิทยาลัยคริสเตียน สภาคริสตจักรในประเทศไทย ชั้น 8 ใกล้สถานีรถไฟฟ้า ราชเทวี The First Thai Toastmasters คืออะไร? เรียนรู้วิธีที่จะสื่อสารอย่างมั่นใจและฉะฉาน คุณเคยมั้ย ที่เวลาจะสื่อสารอะไรบางอย่างต่อหน้าผู้คนแล้วรู้สึกกลัว ไม่มั่นใจและไม่รู้ว่าจะพูดอะไร มันเป็นปัญหาที่พบเจอได้บ่อยๆ ทำให้กลายคนไม่สามารถก้าวหน้าในตำแหน่งที่สูงขึ้นไปได้ Toastmasters เป็นสถานที่ที่คุณสามารถฝึกการสื่อสารได้อย่างมั่นใจและปราศจากความกดดัน ที่สโมสรเราคุณจะได้เรียนรู้เทคนิคการพูดและการเป็นผู้นำที่สามารถนำไปใช้ได้ตลอดชีวิต สมาชิกของคลับ The First Thai TM คือใครบ้าง? &lt;br&gt;บุคคลทั่วไปจากหลากหลายอาชีพ ทั้งนักธุรกิจ วิศวกร นักออกแบบ วิทยากร นักพูดมืออาชีพ นักศึกษา ดารานักแสดง และอื่นๆอีกมากมาย เราเจอกันเดือนละ 2-3 ครั้ง เพื่อฝึกการสื่อสารและความเป็นผู้นำ นอกจากคุณจะสามารถทำบทพูดได้แล้ว คุณยังร่วมประชุมโดยเป็นพิธีกร ผู้ประเมินผลหรือบทบาทอื่นๆได้</p>
<p>ประชุมเมื่อไหร่ และที่ไหน? พบกันทุกวันพุธที่ 1,3 และ 5 ของทุกเดือน ตั้งแต่เวลา 18:30-20:45 น. ที่มหาวิทยาลัยคริสเตียน ใกล้สถานีรถไฟฟ้า ราชเทวี ค่าประชุม: 200 บาท (รวมค่าอาหารเย็น) การเดินทาง: รถไฟฟ้าสถานีราชเทวี ทางออกโรงแรมเอเชีย เดินออกจากโรงแรมเลี้ยวขวาไปทางสะพานหัวช้าง เลย ร้าน 7-Eleven ประมาณ 30 เมตร จะพบทางเข้ามหาวิทยาลัยด้านขวามือ สามารถเดินทางโดยรถส่วนบุคคลได้ มีที่จอดรถในอาคาร สามารถประทับบัตรจอดรถได้ ห้องประชุมตึกในสุด ชั้น 8&nbsp;</p>
<p>หมายเหตุ: </p>
<p>1. เวลาเดินเข้าตึก มักจะมีคนถามว่ามีตั๋วหรือยัง ไม่ต้องใส่ใจนะคะ เขาขายตั๋วสำหรับงานชั้น 6 ไม่เกี่ยวกับเราค่ะ</p>
<p>2. เราเช่าที่ที่สภาคริสตจักร แต่สโมสรของเราไม่เกี่ยวกับศาสนา</p>
<p>3. Toastmasters ไม่ใช่เครื่อข่ายขายตรงค่ะ</p>
<p>คุณสามารถติดต่อเราได้โดย:</p>
<p>ส่งข้อความมาที่ Meetup group นี้<br></p>
<p>ส่งข้อความที่ <a href=""http://www.facebook.com/thefirstthaitoastmastersclub"">www.facebook.com/thefirstthaitoastmastersclub</a>&nbsp;</p>
<p>อีเมล์มาที่ thefirstthaitoastmasters@gmail.com&nbsp;</p>
<p><br></p>",1460707394,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,212,72131992,Prae Zuckerberg,Global local,Asia/Bangkok,2,Career & Business
1.0,10820952,Bangkok Shambhala Meditation Group,active,https://www.meetup.com/Bangkok-Shambhala-Meditation-Group/,Bangkok-Shambhala-Meditation-Group,"<p>The Bangkok Shambhala Meditation Group is part of an international community of urban meditation and rural retreat centers founded by Chögyam Trungpa Rinpoche and further developed by his son and lineage holder Sakyong Mipham Rinpoche. We offer basic meditation classes, free meditation instruction, a curriculum of Buddhist studies and Shambhala Training—a progressive series of weekend workshops that help students develop a personal meditation practice in order to engage more fully and compassionately in the world. We also provide opportunities for communal gatherings, celebrations, and events. We invite you to explore our diverse programs designed to help people of all traditions discover their inherent sanity, gentleness and humor.</p>",1382589052,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,approval,public,13.73,100.5,561,115536362,Jamie Reinhardt,"I've been a meditation practitioner since 1993, and a student of Sakyong Mipham Rinpoche since 1996. In 2005 I become a Shambhala (certified) meditation instructor. In 2006 I moved to Thailand, and shortly thereafter, started this group in Bangkok!",Asia/Bangkok,14,Health & Wellbeing
1.0,30632789,Saksit Meditation & Healing Sessions,active,https://www.meetup.com/Saksit-Meditation-Healing-Sessions/,Saksit-Meditation-Healing-Sessions,"<p>Explore the depths of your inner self as you meditate and bless the world, a prayer at a time.</p>",1543746514,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,202,268988555,Saksit Meditation & Healing,,Asia/Bangkok,22,New Age & Spirituality
1.0,32193503,Learning Thai with Mission,active,https://www.meetup.com/Learning-Thai-with-Mission/,Learning-Thai-with-Mission,"<p>Hi, Everyone</p>
<p>I'm a native Thai speaker, living in Bangkok. This group is for the foreigners who want to learn Thai in the different way besides sit and talk on the table. My class is about to walk around the place and create a daily conversation. And we have some mission for you to push your confidence to speak Thai. </p>
<p>As we move around the place, so I prefer a small group of 3-5 persons/time. And everyone will get improve your Thai skill. the location may change each time depends on what topic I pick up, but I'll try my best to set up in BTS/MRT areas.</p>
<p>My purpose for creating this group is to find the opportunity to speak English. And I usually bring my son with me so he can get practicing his English too. </p>
<p>All of our meetings are FREE OF CHARGE, You can learn Thai for FREE. We don't have any commercial purpose. BUT in some mission we create may have a few costs, which you can decide to pay or not, likes buying stuff, shopping in supermarket, transportation, try street foods,etc.</p>
<p>My English is not an advanced level but we still can communicate in English. And my sister can speak in Chinese and Japanese also. So if you can communicate in Thai, English, Chinese or Japanese, we are always welcome you to join us.</p>
<p>If you have any questions or want to request the topic, you can send me a direct message. Or If you want to make up a private class on your own available time, feel free to contact me also. Hope to see you guys soon!</p>
<p>Thank you.</p>
<p>Joy<br><br>ปล. เนื่องจากว่ากลุ่มของเรา เป็นการสอนภาษาไทยให้ชาวต่างชาติเป็นหลัก และไม่มีจุดประสงค์ในการแลกเปลี่ยนภาษา จึงขออนุญาตไม่รับคนไทยในกิจกรรมนะคะ ขอบคุณค่ะ</p>",1560779646,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,304,282879141,JoyPL,"Hi, I'm a full-time freelancer living in Bangkok. I'm looking for making new friends to exchange language and experience. If you're looking for a Thai partner to help you around Bangkok. Feel free to contact me. Hope to see you guys, Thanks.",Asia/Bangkok,16,Language & Ethnic Identity
1.0,32462022,Acting Training Bangkok,active,https://www.meetup.com/Acting-Training-Bangkok/,Acting-Training-Bangkok,"<p>At MasterClass Studio we offer acting courses, workshops, and training in different acting techniques. For kids as well as for grown-ups. If you are interested in becoming an actors, want to gain more self-confidence, or become a better public speaker, this is the place to go!</p>",1563940616,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,22,271010634,Robin Schroeter,,Asia/Bangkok,1,Arts & Culture
